874,2019-08-31,1,15,19,23,28,42,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-15-19-23-28-42,874,#REF!,  12.47 ,1-15-19-23-28-32,1-15-19-23-32-42,1-15-19-28-32-42,1-15-23-28-32-42,1-19-23-28-32-42,15-19-23-28-32-42,1-15-19-23-28,1-15-19-23-42,1-15-19-28-42,1-15-23-28-42,1-19-23-28-42,15-19-23-28-42,1-15-19-23,1-15-19-28,1-15-19-42,1-15-23-28,1-15-23-42,1-15-28-42,1-19-23-28,1-19-23-42,1-19-28-42,1-23-28-42,15-19-23-28,15-19-23-42,15-19-28-42,15-23-28-42,19-23-28-42,1-15-19,1-15-23,1-19-23,15-19-23,1-15-28,1-19-28,15-19-28,1-23-28,15-23-28,19-23-28,1-15-42,1-19-42,15-19-42,1-23-42,15-23-42,19-23-42,1-28-42,15-28-42,19-28-42,23-28-42,128,1,14,04,04,05,14,14-04-04-05-14
875,2019-09-07,19,22,30,34,39,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-22-30-34-39-44,875,#REF!,  8.83 ,19-22-30-34-36-39,19-22-30-34-36-44,19-22-30-36-39-44,19-22-34-36-39-44,19-30-34-36-39-44,22-30-34-36-39-44,19-22-30-34-39,19-22-30-34-44,19-22-30-39-44,19-22-34-39-44,19-30-34-39-44,22-30-34-39-44,19-22-30-34,19-22-30-39,19-22-30-44,19-22-34-39,19-22-34-44,19-22-39-44,19-30-34-39,19-30-34-44,19-30-39-44,19-34-39-44,22-30-34-39,22-30-34-44,22-30-39-44,22-34-39-44,30-34-39-44,19-22-30,19-22-34,19-30-34,22-30-34,19-22-39,19-30-39,22-30-39,19-34-39,22-34-39,30-34-39,19-22-44,19-30-44,22-30-44,19-34-44,22-34-44,30-34-44,19-39-44,22-39-44,30-39-44,34-39-44,188,1,03,08,04,05,05,03-08-04-05-05
876,2019-09-14,5,16,21,26,34,42,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-16-21-26-34-42,876,#REF!,  11.99 ,5-16-21-24-26-34,5-16-21-24-26-42,5-16-21-24-34-42,5-16-24-26-34-42,5-21-24-26-34-42,16-21-24-26-34-42,5-16-21-26-34,5-16-21-26-42,5-16-21-34-42,5-16-26-34-42,5-21-26-34-42,16-21-26-34-42,5-16-21-26,5-16-21-34,5-16-21-42,5-16-26-34,5-16-26-42,5-16-34-42,5-21-26-34,5-21-26-42,5-21-34-42,5-26-34-42,16-21-26-34,16-21-26-42,16-21-34-42,16-26-34-42,21-26-34-42,5-16-21,5-16-26,5-21-26,16-21-26,5-16-34,5-21-34,16-21-34,5-26-34,16-26-34,21-26-34,5-16-42,5-21-42,16-21-42,5-26-42,16-26-42,21-26-42,5-34-42,16-34-42,21-34-42,26-34-42,144,1,11,05,05,08,08,11-05-05-08-08
877,2019-09-21,5,17,18,22,23,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-17-18-22-23-43,877,#REF!,  11.32 ,5-12-17-18-22-23,5-12-17-18-22-43,5-12-17-18-23-43,5-12-17-22-23-43,5-12-18-22-23-43,12-17-18-22-23-43,5-17-18-22-23,5-17-18-22-43,5-17-18-23-43,5-17-22-23-43,5-18-22-23-43,17-18-22-23-43,5-17-18-22,5-17-18-23,5-17-18-43,5-17-22-23,5-17-22-43,5-17-23-43,5-18-22-23,5-18-22-43,5-18-23-43,5-22-23-43,17-18-22-23,17-18-22-43,17-18-23-43,17-22-23-43,18-22-23-43,5-17-18,5-17-22,5-18-22,17-18-22,5-17-23,5-18-23,17-18-23,5-22-23,17-22-23,18-22-23,5-17-43,5-18-43,17-18-43,5-22-43,17-22-43,18-22-43,5-23-43,17-23-43,18-23-43,22-23-43,128,1,12,01,04,01,20,12-01-04-01-20
878,2019-09-28,2,6,11,16,25,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6-11-16-25-31,878,#REF!,  10.19 ,2-3-6-11-16-25,2-3-6-11-16-31,2-3-6-11-25-31,2-3-6-16-25-31,2-3-11-16-25-31,3-6-11-16-25-31,2-6-11-16-25,2-6-11-16-31,2-6-11-25-31,2-6-16-25-31,2-11-16-25-31,6-11-16-25-31,2-6-11-16,2-6-11-25,2-6-11-31,2-6-16-25,2-6-16-31,2-6-25-31,2-11-16-25,2-11-16-31,2-11-25-31,2-16-25-31,6-11-16-25,6-11-16-31,6-11-25-31,6-16-25-31,11-16-25-31,2-6-11,2-6-16,2-11-16,6-11-16,2-6-25,2-11-25,6-11-25,2-16-25,6-16-25,11-16-25,2-6-31,2-11-31,6-11-31,2-16-31,6-16-31,11-16-31,2-25-31,6-25-31,11-25-31,16-25-31,91,1,04,05,05,09,06,04-05-05-09-06
879,2019-10-05,1,4,10,14,15,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4-10-14-15-35,879,#REF!,  10.98 ,1-4-10-14-15-20,1-4-10-14-20-35,1-4-10-15-20-35,1-4-14-15-20-35,1-10-14-15-20-35,4-10-14-15-20-35,1-4-10-14-15,1-4-10-14-35,1-4-10-15-35,1-4-14-15-35,1-10-14-15-35,4-10-14-15-35,1-4-10-14,1-4-10-15,1-4-10-35,1-4-14-15,1-4-14-35,1-4-15-35,1-10-14-15,1-10-14-35,1-10-15-35,1-14-15-35,4-10-14-15,4-10-14-35,4-10-15-35,4-14-15-35,10-14-15-35,1-4-10,1-4-14,1-10-14,4-10-14,1-4-15,1-10-15,4-10-15,1-14-15,4-14-15,10-14-15,1-4-35,1-10-35,4-10-35,1-14-35,4-14-35,10-14-35,1-15-35,4-15-35,10-15-35,14-15-35,79,1,03,06,04,01,20,03-06-04-01-20
880,2019-10-12,7,17,19,23,24,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-17-19-23-24-45,880,#REF!,  11.49 ,7-17-19-23-24-38,7-17-19-23-38-45,7-17-19-24-38-45,7-17-23-24-38-45,7-19-23-24-38-45,17-19-23-24-38-45,7-17-19-23-24,7-17-19-23-45,7-17-19-24-45,7-17-23-24-45,7-19-23-24-45,17-19-23-24-45,7-17-19-23,7-17-19-24,7-17-19-45,7-17-23-24,7-17-23-45,7-17-24-45,7-19-23-24,7-19-23-45,7-19-24-45,7-23-24-45,17-19-23-24,17-19-23-45,17-19-24-45,17-23-24-45,19-23-24-45,7-17-19,7-17-23,7-19-23,17-19-23,7-17-24,7-19-24,17-19-24,7-23-24,17-23-24,19-23-24,7-17-45,7-19-45,17-19-45,7-23-45,17-23-45,19-23-45,7-24-45,17-24-45,19-24-45,23-24-45,135,1,10,02,04,01,21,10-02-04-01-21
881,2019-10-19,4,18,20,26,27,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-18-20-26-27-32,881,#REF!,  8.95 ,4-9-18-20-26-27,4-9-18-20-26-32,4-9-18-20-27-32,4-9-18-26-27-32,4-9-20-26-27-32,9-18-20-26-27-32,4-18-20-26-27,4-18-20-26-32,4-18-20-27-32,4-18-26-27-32,4-20-26-27-32,18-20-26-27-32,4-18-20-26,4-18-20-27,4-18-20-32,4-18-26-27,4-18-26-32,4-18-27-32,4-20-26-27,4-20-26-32,4-20-27-32,4-26-27-32,18-20-26-27,18-20-26-32,18-20-27-32,18-26-27-32,20-26-27-32,4-18-20,4-18-26,4-20-26,18-20-26,4-18-27,4-20-27,18-20-27,4-26-27,18-26-27,20-26-27,4-18-32,4-20-32,18-20-32,4-26-32,18-26-32,20-26-32,4-27-32,18-27-32,20-27-32,26-27-32,127,1,14,02,06,01,05,14-02-06-01-05
882,2019-10-26,18,34,39,43,44,45,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-34-39-43-44-45,882,#REF!,  9.33 ,18-23-34-39-43-44,18-23-34-39-43-45,18-23-34-39-44-45,18-23-34-43-44-45,18-23-39-43-44-45,23-34-39-43-44-45,18-34-39-43-44,18-34-39-43-45,18-34-39-44-45,18-34-43-44-45,18-39-43-44-45,34-39-43-44-45,18-34-39-43,18-34-39-44,18-34-39-45,18-34-43-44,18-34-43-45,18-34-44-45,18-39-43-44,18-39-43-45,18-39-44-45,18-43-44-45,34-39-43-44,34-39-43-45,34-39-44-45,34-43-44-45,39-43-44-45,18-34-39,18-34-43,18-39-43,34-39-43,18-34-44,18-39-44,34-39-44,18-43-44,34-43-44,39-43-44,18-34-45,18-39-45,34-39-45,18-43-45,34-43-45,39-43-45,18-44-45,34-44-45,39-44-45,43-44-45,223,1,16,05,04,01,01,16-05-04-01-01
883,2019-11-02,9,18,32,33,37,44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9-18-32-33-37-44,883,#REF!,  11.80 ,9-18-22-32-33-37,9-18-22-32-33-44,9-18-22-32-37-44,9-18-22-33-37-44,9-22-32-33-37-44,18-22-32-33-37-44,9-18-32-33-37,9-18-32-33-44,9-18-32-37-44,9-18-33-37-44,9-32-33-37-44,18-32-33-37-44,9-18-32-33,9-18-32-37,9-18-32-44,9-18-33-37,9-18-33-44,9-18-37-44,9-32-33-37,9-32-33-44,9-32-37-44,9-33-37-44,18-32-33-37,18-32-33-44,18-32-37-44,18-33-37-44,32-33-37-44,9-18-32,9-18-33,9-32-33,18-32-33,9-18-37,9-32-37,18-32-37,9-33-37,18-33-37,32-33-37,9-18-44,9-32-44,18-32-44,9-33-44,18-33-44,32-33-44,9-37-44,18-37-44,32-37-44,33-37-44,173,1,09,14,01,04,07,09-14-01-04-07
884,2019-11-09,4,14,23,28,37,45,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-14-23-28-37-45,884,#REF!,  13.66 ,4-14-17-23-28-37,4-14-17-23-28-45,4-14-17-23-37-45,4-14-17-28-37-45,4-17-23-28-37-45,14-17-23-28-37-45,4-14-23-28-37,4-14-23-28-45,4-14-23-37-45,4-14-28-37-45,4-23-28-37-45,14-23-28-37-45,4-14-23-28,4-14-23-37,4-14-23-45,4-14-28-37,4-14-28-45,4-14-37-45,4-23-28-37,4-23-28-45,4-23-37-45,4-28-37-45,14-23-28-37,14-23-28-45,14-23-37-45,14-28-37-45,23-28-37-45,4-14-23,4-14-28,4-23-28,14-23-28,4-14-37,4-23-37,14-23-37,4-28-37,14-28-37,23-28-37,4-14-45,4-23-45,14-23-45,4-28-45,14-28-45,23-28-45,4-37-45,14-37-45,23-37-45,28-37-45,151,1,10,09,05,09,08,10-09-05-09-08
885,2019-11-16,1,3,24,27,39,45,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-3-24-27-39-45,885,#REF!,  16.54 ,1-3-24-27-31-39,1-3-24-27-31-45,1-3-24-31-39-45,1-3-27-31-39-45,1-24-27-31-39-45,3-24-27-31-39-45,1-3-24-27-39,1-3-24-27-45,1-3-24-39-45,1-3-27-39-45,1-24-27-39-45,3-24-27-39-45,1-3-24-27,1-3-24-39,1-3-24-45,1-3-27-39,1-3-27-45,1-3-39-45,1-24-27-39,1-24-27-45,1-24-39-45,1-27-39-45,3-24-27-39,3-24-27-45,3-24-39-45,3-27-39-45,24-27-39-45,1-3-24,1-3-27,1-24-27,3-24-27,1-3-39,1-24-39,3-24-39,1-27-39,3-27-39,24-27-39,1-3-45,1-24-45,3-24-45,1-27-45,3-27-45,24-27-45,1-39-45,3-39-45,24-39-45,27-39-45,139,1,02,21,03,12,06,02-21-03-12-06
886,2019-11-23,19,23,28,37,42,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-23-28-37-42-45,886,#REF!,  9.66 ,2-19-23-28-37-42,2-19-23-28-37-45,2-19-23-28-42-45,2-19-23-37-42-45,2-19-28-37-42-45,2-23-28-37-42-45,19-23-28-37-42,19-23-28-37-45,19-23-28-42-45,19-23-37-42-45,19-28-37-42-45,23-28-37-42-45,19-23-28-37,19-23-28-42,19-23-28-45,19-23-37-42,19-23-37-45,19-23-42-45,19-28-37-42,19-28-37-45,19-28-42-45,19-37-42-45,23-28-37-42,23-28-37-45,23-28-42-45,23-37-42-45,28-37-42-45,19-23-28,19-23-37,19-28-37,23-28-37,19-23-42,19-28-42,23-28-42,19-37-42,23-37-42,28-37-42,19-23-45,19-28-45,23-28-45,19-37-45,23-37-45,28-37-45,19-42-45,23-42-45,28-42-45,37-42-45,194,1,04,05,09,05,03,04-05-09-05-03
887,2019-11-30,8,14,17,27,36,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-14-17-27-36-45,887,#REF!,  12.89 ,8-10-14-17-27-36,8-10-14-17-27-45,8-10-14-17-36-45,8-10-14-27-36-45,8-10-17-27-36-45,10-14-17-27-36-45,8-14-17-27-36,8-14-17-27-45,8-14-17-36-45,8-14-27-36-45,8-17-27-36-45,14-17-27-36-45,8-14-17-27,8-14-17-36,8-14-17-45,8-14-27-36,8-14-27-45,8-14-36-45,8-17-27-36,8-17-27-45,8-17-36-45,8-27-36-45,14-17-27-36,14-17-27-45,14-17-36-45,14-27-36-45,17-27-36-45,8-14-17,8-14-27,8-17-27,14-17-27,8-14-36,8-17-36,14-17-36,8-27-36,14-27-36,17-27-36,8-14-45,8-17-45,14-17-45,8-27-45,14-27-45,17-27-45,8-36-45,14-36-45,17-36-45,27-36-45,147,1,06,03,10,09,09,06-03-10-09-09
888,2019-12-07,3,7,12,31,34,38,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-7-12-31-34-38,888,#REF!,  13.90 ,3-7-12-31-32-34,3-7-12-31-32-38,3-7-12-32-34-38,3-7-31-32-34-38,3-12-31-32-34-38,7-12-31-32-34-38,3-7-12-31-34,3-7-12-31-38,3-7-12-34-38,3-7-31-34-38,3-12-31-34-38,7-12-31-34-38,3-7-12-31,3-7-12-34,3-7-12-38,3-7-31-34,3-7-31-38,3-7-34-38,3-12-31-34,3-12-31-38,3-12-34-38,3-31-34-38,7-12-31-34,7-12-31-38,7-12-34-38,7-31-34-38,12-31-34-38,3-7-12,3-7-31,3-12-31,7-12-31,3-7-34,3-12-34,7-12-34,3-31-34,7-31-34,12-31-34,3-7-38,3-12-38,7-12-38,3-31-38,7-31-38,12-31-38,3-34-38,7-34-38,12-34-38,31-34-38,125,1,04,05,19,03,04,04-05-19-03-04
889,2019-12-14,3,13,29,38,39,42,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-13-29-38-39-42,889,#REF!,  14.52 ,3-13-26-29-38-39,3-13-26-29-38-42,3-13-26-29-39-42,3-13-26-38-39-42,3-26-29-38-39-42,13-26-29-38-39-42,3-13-29-38-39,3-13-29-38-42,3-13-29-39-42,3-13-38-39-42,3-29-38-39-42,13-29-38-39-42,3-13-29-38,3-13-29-39,3-13-29-42,3-13-38-39,3-13-38-42,3-13-39-42,3-29-38-39,3-29-38-42,3-29-39-42,3-38-39-42,13-29-38-39,13-29-38-42,13-29-39-42,13-38-39-42,29-38-39-42,3-13-29,3-13-38,3-29-38,13-29-38,3-13-39,3-29-39,13-29-39,3-38-39,13-38-39,29-38-39,3-13-42,3-29-42,13-29-42,3-38-42,13-38-42,29-38-42,3-39-42,13-39-42,29-39-42,38-39-42,164,1,10,16,09,01,03,10-16-09-01-03
890,2019-12-21,1,4,14,18,29,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4-14-18-29-37,890,#REF!,  12.77 ,1-4-6-14-18-29,1-4-6-14-18-37,1-4-6-14-29-37,1-4-6-18-29-37,1-6-14-18-29-37,4-6-14-18-29-37,1-4-14-18-29,1-4-14-18-37,1-4-14-29-37,1-4-18-29-37,1-14-18-29-37,4-14-18-29-37,1-4-14-18,1-4-14-29,1-4-14-37,1-4-18-29,1-4-18-37,1-4-29-37,1-14-18-29,1-14-18-37,1-14-29-37,1-18-29-37,4-14-18-29,4-14-18-37,4-14-29-37,4-18-29-37,14-18-29-37,1-4-14,1-4-18,1-14-18,4-14-18,1-4-29,1-14-29,4-14-29,1-18-29,4-18-29,14-18-29,1-4-37,1-14-37,4-14-37,1-18-37,4-18-37,14-18-37,1-29-37,4-29-37,14-29-37,18-29-37,103,1,03,10,04,11,08,03-10-04-11-08
